Date,Open,High,Low,Close,Volume
2020/10/09 15:30:00,70.86,71.05,70.86,71.05,6692
2020/10/09 15:31:00,71.0522,71.0522,70.95,71.05,1508
2020/10/09 15:32:00,71.04,71.04,71.04,71.04,165
2020/10/09 15:33:00,70.99,70.995,70.95,70.995,400
2020/10/09 15:34:00,70.9034,71.11,70.9034,71.11,1669
2020/10/09 15:35:00,71.19,71.19,70.96,70.96,702
2020/10/09 15:36:00,70.85,70.88,70.85,70.88,424
2020/10/09 15:37:00,70.85,70.85,70.85,70.85,125
2020/10/09 15:38:00,70.99,71,70.97,70.97,1455
2020/10/09 15:39:00,70.96,71.14,70.96,71.14,587
2020/10/09 15:40:00,71.16,71.34,71.145,71.2207,1197
2020/10/09 15:41:00,71.2875,71.42,71.2875,71.3294,2124
2020/10/09 15:42:00,71.4,71.4,71.28,71.28,515
2020/10/09 15:43:00,71.34,71.35,71.34,71.35,260
2020/10/09 15:44:00,71.33,71.34,71.21,71.21,313
2020/10/09 15:45:00,71.33,71.33,71.33,71.33,265
2020/10/09 15:46:00,71.19,71.21,71.19,71.21,557
2020/10/09 15:47:00,71.22,71.26,71.21,71.21,1449
2020/10/09 15:48:00,71.21,71.28,71.21,71.245,1111
2020/10/09 15:49:00,71.29,71.3,71.225,71.3,842
2020/10/09 15:50:00,71.2325,71.235,71.2325,71.235,1842
2020/10/09 15:51:00,71.235,71.235,71.21,71.21,939
2020/10/09 15:52:00,71.18,71.18,71.18,71.18,100
2020/10/09 15:57:00,71.179,71.179,71.179,71.179,500
2020/10/09 15:58:00,71.17,71.2,71.17,71.2,1430
2020/10/09 15:59:00,71.135,71.135,71.135,71.135,359
2020/10/09 16:00:00,71.19,71.19,71.19,71.19,1522
2020/10/09 16:01:00,71.21,71.21,71.21,71.21,100
2020/10/09 16:02:00,71.1106,71.1106,71.1106,71.1106,1388
2020/10/09 16:03:00,71.27,71.3,71.27,71.3,1525
2020/10/09 16:04:00,71.36,71.4003,71.35,71.4003,2097
2020/10/09 16:05:00,71.26,71.26,71.26,71.26,287
2020/10/09 16:06:00,71.25,71.25,71.19,71.19,1932
2020/10/09 16:07:00,71.24,71.3,71.24,71.245,586
2020/10/09 16:08:00,71.235,71.25,71.1901,71.1901,362
2020/10/09 16:09:00,71.22,71.22,71.18,71.22,540
2020/10/09 16:10:00,71.15,71.15,71.15,71.15,163
2020/10/09 16:11:00,71.145,71.21,71.125,71.125,265
2020/10/09 16:13:00,71.02,71.02,70.98,70.98,202
2020/10/09 16:14:00,70.92,70.965,70.92,70.965,350
