Date,Open,High,Low,Close,Volume
2020/10/09 16:55:00,116.21,116.2799,116.185,116.27,132729
2020/10/09 16:56:00,116.265,116.34,116.19,116.21,202790
2020/10/09 16:57:00,116.21,116.29,116.2001,116.24,130446
2020/10/09 16:58:00,116.24,116.2907,116.22,116.27,133130
2020/10/09 16:59:00,116.28,116.28,116.23,116.265,120380
2020/10/09 17:00:00,116.26,116.34,116.26,116.295,186088
2020/10/09 17:01:00,116.3,116.34,116.25,116.29,111768
2020/10/09 17:02:00,116.2971,116.37,116.28,116.35,269078
2020/10/09 17:03:00,116.36,116.37,116.3,116.355,164214
2020/10/09 17:04:00,116.35,116.37,116.31,116.35,126639
2020/10/09 17:05:00,116.35,116.36,116.26,116.27,151749
2020/10/09 17:06:00,116.27,116.27,116.2,116.23,162911
2020/10/09 17:07:00,116.225,116.25,116.19,116.2299,108533
2020/10/09 17:08:00,116.2214,116.32,116.22,116.297,169981
2020/10/09 17:09:00,116.29,116.3,116.19,116.22,154044
2020/10/09 17:10:00,116.21,116.2469,116.16,116.1841,109630
2020/10/09 17:11:00,116.19,116.2197,116.11,116.12,105403
2020/10/09 17:12:00,116.12,116.2254,116.12,116.225,121071
2020/10/09 17:13:00,116.2299,116.2796,116.22,116.24,120298
2020/10/09 17:14:00,116.235,116.27,116.21,116.21,85751
2020/10/09 17:15:00,116.21,116.25,116.2008,116.23,77646
2020/10/09 17:16:00,116.2294,116.245,116.19,116.2,71675
2020/10/09 17:17:00,116.195,116.219,116.13,116.15,85768
2020/10/09 17:18:00,116.15,116.18,116.09,116.125,118387
2020/10/09 17:19:00,116.13,116.13,116.03,116.0469,139842
2020/10/09 17:20:00,116.05,116.08,116.01,116.0772,144881
2020/10/09 17:21:00,116.08,116.1,116.05,116.08,87691
2020/10/09 17:22:00,116.0843,116.09,116.015,116.024,98870
2020/10/09 17:23:00,116.02,116.03,115.96,115.9899,215421
2020/10/09 17:24:00,115.9899,116.01,115.93,116.01,154047
2020/10/09 17:25:00,116,116.06,115.9896,116.01,145810
2020/10/09 17:26:00,116.02,116.02,115.945,115.985,185591
2020/10/09 17:27:00,115.9825,116.04,115.97,116.01,105194
2020/10/09 17:28:00,116.01,116.07,116,116.01,122228
2020/10/09 17:29:00,116.01,116.05,116,116.0193,78764
2020/10/09 17:30:00,116.02,116.1,116,116.1,101684
2020/10/09 17:31:00,116.1,116.11,116.05,116.0879,132151
2020/10/09 17:32:00,116.09,116.11,116.06,116.085,130798
2020/10/09 17:33:00,116.08,116.1,116.06,116.065,71034
2020/10/09 17:34:00,116.07,116.12,116.06,116.11,94910
2020/10/09 17:35:00,116.105,116.14,116.07,116.089,79417
2020/10/09 17:36:00,116.085,116.1,116.06,116.075,67323
2020/10/09 17:37:00,116.075,116.14,116.075,116.11,70805
2020/10/09 17:38:00,116.115,116.115,116.08,116.0939,61410
2020/10/09 17:39:00,116.095,116.17,116.09,116.13,87153
2020/10/09 17:40:00,116.13,116.14,116.03,116.0501,104098
2020/10/09 17:41:00,116.0548,116.12,116.02,116.115,119459
2020/10/09 17:42:00,116.12,116.15,116.0338,116.04,93158
2020/10/09 17:43:00,116.04,116.08,116.02,116.02,135052
2020/10/09 17:44:00,116.02,116.27,115.87,115.9,567624
2020/10/09 17:45:00,115.9166,116.07,115.91,116.04,159411
2020/10/09 17:46:00,116.04,116.16,116.04,116.1,321880
2020/10/09 17:47:00,116.09,116.135,116.04,116.07,167811
2020/10/09 17:48:00,116.07,116.08,116.03,116.055,124025
2020/10/09 17:49:00,116.055,116.09,116.03,116.0616,134124
2020/10/09 17:50:00,116.07,116.1,116.06,116.08,115410
2020/10/09 17:51:00,116.07,116.0784,116.01,116.035,100367
2020/10/09 17:52:00,116.04,116.07,115.78,115.99,359373
2020/10/09 17:53:00,115.98,116.07,115.96,116.0457,109296
2020/10/09 17:54:00,116.04,116.05,115.98,116.01,93700
2020/10/09 17:55:00,116.015,116.04,115.96,116,106381
2020/10/09 17:56:00,116,116.01,115.97,115.9948,61930
2020/10/09 17:57:00,115.995,116.02,115.96,116.015,81246
2020/10/09 17:58:00,116.015,116.11,116.01,116.105,161261
2020/10/09 17:59:00,116.105,116.15,116.09,116.13,141934
2020/10/09 18:00:00,116.13,116.17,116.12,116.15,105908
2020/10/09 18:01:00,116.155,116.22,116.13,116.1901,160573
2020/10/09 18:02:00,116.1901,116.28,116.19,116.265,176710
2020/10/09 18:03:00,116.265,116.265,116.2,116.23,126482
2020/10/09 18:04:00,116.22,116.24,116.21,116.23,60727
2020/10/09 18:05:00,116.23,116.25,116.17,116.2173,71928
2020/10/09 18:06:00,116.22,116.23,116.1901,116.22,71570
2020/10/09 18:07:00,116.23,116.27,116.21,116.2301,96892
2020/10/09 18:08:00,116.235,116.325,116.21,116.32,189376
2020/10/09 18:09:00,116.33,116.35,116.3,116.315,123421
2020/10/09 18:10:00,116.3157,116.33,116.26,116.28,105196
2020/10/09 18:11:00,116.275,116.29,116.22,116.23,67929
2020/10/09 18:12:00,116.24,116.27,116.23,116.25,86962
2020/10/09 18:13:00,116.24,116.2487,116.16,116.185,183064
2020/10/09 18:14:00,116.1899,116.25,116.18,116.2421,106482
2020/10/09 18:15:00,116.25,116.26,116.18,116.225,80370
2020/10/09 18:16:00,116.22,116.24,116.19,116.23,117983
2020/10/09 18:17:00,116.23,116.24,116.185,116.185,76117
2020/10/09 18:18:00,116.185,116.2,116.08,116.115,160162
2020/10/09 18:19:00,116.11,116.14,116.09,116.125,92148
2020/10/09 18:20:00,116.1201,116.15,116.04,116.0573,132837
2020/10/09 18:21:00,116.0599,116.1,116.05,116.07,91268
2020/10/09 18:22:00,116.065,116.12,116.0601,116.12,57184
2020/10/09 18:23:00,116.12,116.1393,116.1,116.1175,79793
2020/10/09 18:24:00,116.115,116.16,116.091,116.13,136745
2020/10/09 18:25:00,116.135,116.15,116.105,116.11,65051
2020/10/09 18:26:00,116.105,116.11,116.05,116.063,92999
2020/10/09 18:27:00,116.0616,116.12,115.77,116.03,509441
2020/10/09 18:28:00,116.0399,116.0399,115.93,115.99,115332
2020/10/09 18:29:00,115.99,116.04,115.95,116.01,111114
2020/10/09 18:30:00,116.01,116.08,115.9754,116.077,166913
2020/10/09 18:31:00,116.075,116.08,115.98,116,87164
2020/10/09 18:32:00,116,116.06,115.996,116.06,80696
2020/10/09 18:33:00,116.07,116.16,116.04,116.12,232817
2020/10/09 18:34:00,116.115,116.18,116.1,116.165,187245
2020/10/09 18:35:00,116.17,116.19,116.12,116.18,148578
2020/10/09 18:36:00,116.1801,116.21,116.17,116.175,159943
2020/10/09 18:37:00,116.175,116.18,116.12,116.135,103982
2020/10/09 18:38:00,116.135,116.18,116.13,116.169,75068
2020/10/09 18:39:00,116.1675,116.2,116.14,116.1508,81951
2020/10/09 18:40:00,116.155,116.2,116.135,116.1998,92752
2020/10/09 18:41:00,116.19,116.21,116.16,116.175,109617
2020/10/09 18:42:00,116.1799,116.22,116.14,116.145,100062
2020/10/09 18:43:00,116.14,116.23,116.1,116.2,131338
2020/10/09 18:44:00,116.2084,116.2393,116.175,116.185,70561
2020/10/09 18:45:00,116.185,116.2,116.15,116.175,71939
2020/10/09 18:46:00,116.18,116.21,116.1726,116.188,63777
2020/10/09 18:47:00,116.18,116.2289,116.1593,116.1934,80222
2020/10/09 18:48:00,116.19,116.2,116.155,116.18,57984
2020/10/09 18:49:00,116.175,116.2,116.15,116.1601,64162
2020/10/09 18:50:00,116.16,116.23,116.14,116.215,91514
2020/10/09 18:51:00,116.22,116.26,116.21,116.2165,132959
2020/10/09 18:52:00,116.2159,116.26,116.21,116.2357,80794
2020/10/09 18:53:00,116.2316,116.28,116.23,116.27,86998
2020/10/09 18:54:00,116.27,116.3,116.255,116.285,123227
2020/10/09 18:55:00,116.285,116.33,116.28,116.31,234388
2020/10/09 18:56:00,116.3,116.32,116.26,116.265,125907
2020/10/09 18:57:00,116.26,116.27,116.22,116.255,101161
2020/10/09 18:58:00,116.26,116.29,116.245,116.2763,77471
2020/10/09 18:59:00,116.28,116.3,116.24,116.29,104184
2020/10/09 19:00:00,116.29,116.34,116.285,116.325,136563
2020/10/09 19:01:00,116.33,116.34,116.29,116.32,93428
2020/10/09 19:02:00,116.319,116.41,116.31,116.385,225855
2020/10/09 19:03:00,116.385,116.45,116.36,116.4002,298284
2020/10/09 19:04:00,116.405,116.55,116.405,116.52,521900
2020/10/09 19:05:00,116.52,116.53,116.43,116.4356,139654
2020/10/09 19:06:00,116.44,116.5,116.43,116.4801,94268
2020/10/09 19:07:00,116.49,116.555,116.48,116.5107,148018
2020/10/09 19:08:00,116.5199,116.57,116.51,116.565,138162
2020/10/09 19:09:00,116.5682,116.63,116.56,116.605,161355
2020/10/09 19:10:00,116.605,116.61,116.56,116.565,115745
2020/10/09 19:11:00,116.57,116.6,116.52,116.53,116251
2020/10/09 19:12:00,116.53,116.535,116.44,116.485,186329
2020/10/09 19:13:00,116.485,116.5,116.47,116.4948,68227
2020/10/09 19:14:00,116.4918,116.5,116.45,116.48,97215
2020/10/09 19:15:00,116.48,116.53,116.4701,116.52,93065
2020/10/09 19:16:00,116.52,116.52,116.47,116.47,78820
2020/10/09 19:17:00,116.47,116.47,116.37,116.4199,183762
2020/10/09 19:18:00,116.4138,116.4299,116.38,116.39,89468
2020/10/09 19:19:00,116.39,116.4,116.36,116.36,85455
2020/10/09 19:20:00,116.37,116.38,116.21,116.26,400337
2020/10/09 19:21:00,116.255,116.27,116.18,116.26,163778
2020/10/09 19:22:00,116.26,116.29,116.24,116.2524,128036
2020/10/09 19:23:00,116.25,116.28,116.24,116.2501,80837
2020/10/09 19:24:00,116.255,116.28,116.22,116.225,74380
2020/10/09 19:25:00,116.23,116.2393,116.18,116.2033,103925
2020/10/09 19:26:00,116.206,116.25,116.1901,116.2458,107568
2020/10/09 19:27:00,116.2475,116.28,116.22,116.25,91284
2020/10/09 19:28:00,116.2557,116.26,116.22,116.24,47601
2020/10/09 19:29:00,116.245,116.25,116.19,116.1942,82240
2020/10/09 19:30:00,116.2,116.25,116.2,116.235,71343
2020/10/09 19:31:00,116.235,116.235,116.18,116.2,107490
2020/10/09 19:32:00,116.195,116.205,116.13,116.1508,79594
2020/10/09 19:33:00,116.16,116.1699,116.13,116.15,68273
2020/10/09 19:34:00,116.1454,116.16,116.0999,116.125,112864
2020/10/09 19:35:00,116.125,116.19,116.12,116.175,131889
2020/10/09 19:36:00,116.175,116.2,116.16,116.16,108188
2020/10/09 19:37:00,116.155,116.165,116.06,116.115,158933
2020/10/09 19:38:00,116.115,116.13,116.07,116.07,87362
2020/10/09 19:39:00,116.085,116.09,116.02,116.07,138394
2020/10/09 19:40:00,116.065,116.1,116.03,116.089,145765
2020/10/09 19:41:00,116.085,116.1,116.037,116.0999,94680
2020/10/09 19:42:00,116.09,116.09,116.02,116.02,135861
2020/10/09 19:43:00,116.015,116.06,115.99,116.045,234337
2020/10/09 19:44:00,116.0483,116.09,116.0202,116.0641,118373
2020/10/09 19:45:00,116.065,116.07,116.01,116.035,96569
2020/10/09 19:46:00,116.035,116.14,116.035,116.12,154936
2020/10/09 19:47:00,116.12,116.15,116.1,116.1201,138868
2020/10/09 19:48:00,116.1234,116.18,116.115,116.1649,123874
2020/10/09 19:49:00,116.1633,116.17,116.12,116.13,97269
2020/10/09 19:50:00,116.1336,116.1336,116.08,116.106,121447
2020/10/09 19:51:00,116.1064,116.14,116.09,116.13,55511
2020/10/09 19:52:00,116.12,116.14,116.08,116.13,63387
2020/10/09 19:53:00,116.13,116.16,116.12,116.13,70297
2020/10/09 19:54:00,116.135,116.18,116.12,116.165,97743
2020/10/09 19:55:00,116.165,116.18,116.15,116.175,89303
2020/10/09 19:56:00,116.1701,116.18,116.1,116.11,96411
2020/10/09 19:57:00,116.1101,116.15,116.09,116.1399,76091
2020/10/09 19:58:00,116.14,116.14,116.1,116.125,52882
2020/10/09 19:59:00,116.13,116.15,116.115,116.13,69170
2020/10/09 20:00:00,116.13,116.18,116.11,116.175,79888
2020/10/09 20:01:00,116.18,116.21,116.16,116.2,117261
2020/10/09 20:02:00,116.195,116.27,116.1804,116.27,104647
2020/10/09 20:03:00,116.27,116.3,116.24,116.2501,125652
2020/10/09 20:04:00,116.2561,116.27,116.24,116.26,80360
2020/10/09 20:05:00,116.255,116.28,116.245,116.2681,70478
2020/10/09 20:06:00,116.26,116.28,116.25,116.2508,58451
2020/10/09 20:07:00,116.25,116.27,116.19,116.2507,107039
2020/10/09 20:08:00,116.254,116.335,116.2516,116.295,147408
2020/10/09 20:09:00,116.295,116.325,116.22,116.25,105007
2020/10/09 20:10:00,116.245,116.29,116.17,116.18,118150
2020/10/09 20:11:00,116.185,116.215,116.14,116.18,117637
2020/10/09 20:12:00,116.1899,116.26,116.18,116.24,78230
2020/10/09 20:13:00,116.2436,116.27,116.225,116.24,77891
2020/10/09 20:14:00,116.2401,116.29,116.21,116.28,68383
2020/10/09 20:15:00,116.28,116.29,116.24,116.26,78639
2020/10/09 20:16:00,116.2571,116.27,116.23,116.2501,51701
2020/10/09 20:17:00,116.26,116.28,116.24,116.26,45620
2020/10/09 20:18:00,116.2584,116.3,116.25,116.2916,76944
2020/10/09 20:19:00,116.29,116.32,116.28,116.3101,67193
2020/10/09 20:20:00,116.3146,116.38,116.2867,116.375,128502
2020/10/09 20:21:00,116.3765,116.4175,116.37,116.4099,130808
2020/10/09 20:22:00,116.405,116.41,116.3166,116.34,234913
2020/10/09 20:23:00,116.35,116.35,116.31,116.3355,124457
2020/10/09 20:24:00,116.34,116.35,116.31,116.345,51171
2020/10/09 20:25:00,116.345,116.35,116.29,116.31,100684
2020/10/09 20:26:00,116.3116,116.35,116.26,116.265,93454
2020/10/09 20:27:00,116.275,116.3,116.24,116.275,90227
2020/10/09 20:28:00,116.2766,116.3,116.26,116.29,56885
2020/10/09 20:29:00,116.29,116.2984,116.23,116.235,79359
2020/10/09 20:30:00,116.235,116.28,116.23,116.2601,81613
2020/10/09 20:31:00,116.265,116.2963,116.26,116.285,79675
2020/10/09 20:32:00,116.285,116.38,116.2801,116.38,196940
2020/10/09 20:33:00,116.375,116.44,116.37,116.3884,170964
2020/10/09 20:34:00,116.38,116.44,116.37,116.4325,108703
2020/10/09 20:35:00,116.43,116.45,116.38,116.43,111731
2020/10/09 20:36:00,116.425,116.43,116.38,116.396,68536
2020/10/09 20:37:00,116.395,116.405,116.36,116.395,68880
2020/10/09 20:38:00,116.4,116.44,116.395,116.415,75281
2020/10/09 20:39:00,116.42,116.44,116.14,116.31,256897
2020/10/09 20:40:00,116.32,116.35,116.2196,116.325,220184
2020/10/09 20:41:00,116.32,116.3456,116.305,116.3343,91961
2020/10/09 20:42:00,116.3337,116.3787,116.31,116.3625,117553
2020/10/09 20:43:00,116.363,116.4,116.3545,116.3951,86093
2020/10/09 20:44:00,116.39,116.42,116.385,116.3901,108071
2020/10/09 20:45:00,116.3984,116.4,116.32,116.335,106579
2020/10/09 20:46:00,116.335,116.34,116.25,116.265,130125
2020/10/09 20:47:00,116.265,116.3024,116.24,116.25,121431
2020/10/09 20:48:00,116.25,116.2599,116.18,116.2,127452
2020/10/09 20:49:00,116.2039,116.21,116.15,116.17,139901
2020/10/09 20:50:00,116.165,116.18,116.1,116.165,143456
2020/10/09 20:51:00,116.165,116.2,116.1503,116.1875,98758
2020/10/09 20:52:00,116.185,116.2,116.14,116.165,96299
2020/10/09 20:53:00,116.165,116.17,116.091,116.13,132507
2020/10/09 20:54:00,116.13,116.17,116.13,116.145,76926
2020/10/09 20:55:00,116.147,116.18,116.12,116.1324,81795
2020/10/09 20:56:00,116.14,116.149,116.07,116.095,127939
2020/10/09 20:57:00,116.09,116.13,116.05,116.105,169395
2020/10/09 20:58:00,116.1,116.1054,116.06,116.07,107652
2020/10/09 20:59:00,116.08,116.11,116.07,116.09,100545
2020/10/09 21:00:00,116.1,116.145,116.03,116.125,212745
2020/10/09 21:01:00,116.125,116.1755,116.09,116.1701,164436
2020/10/09 21:02:00,116.18,116.21,116.17,116.205,193566
2020/10/09 21:03:00,116.205,116.26,116.2,116.235,167043
2020/10/09 21:04:00,116.235,116.28,116.21,116.2708,118208
2020/10/09 21:05:00,116.275,116.275,116.18,116.1801,94119
2020/10/09 21:06:00,116.1793,116.1901,116.15,116.17,101108
2020/10/09 21:07:00,116.1693,116.2,116.13,116.1989,88395
2020/10/09 21:08:00,116.195,116.2,116.15,116.185,67533
2020/10/09 21:09:00,116.18,116.215,116.17,116.1999,59797
2020/10/09 21:10:00,116.195,116.2,116.17,116.185,50902
2020/10/09 21:11:00,116.185,116.23,116.18,116.225,98282
2020/10/09 21:12:00,116.2256,116.2893,116.22,116.2699,110462
2020/10/09 21:13:00,116.265,116.3,116.2401,116.295,61546
2020/10/09 21:14:00,116.295,116.3199,116.28,116.2901,104564
2020/10/09 21:15:00,116.295,116.35,116.295,116.33,123629
2020/10/09 21:16:00,116.33,116.33,116.29,116.31,73215
2020/10/09 21:17:00,116.32,116.37,116.29,116.355,135320
2020/10/09 21:18:00,116.35,116.4,116.32,116.4,132138
2020/10/09 21:19:00,116.395,116.41,116.37,116.4,131340
2020/10/09 21:20:00,116.3931,116.43,116.37,116.425,180290
2020/10/09 21:21:00,116.44,116.49,116.43,116.48,190964
2020/10/09 21:22:00,116.49,116.5,116.46,116.4991,185256
2020/10/09 21:23:00,116.495,116.53,116.45,116.47,202117
2020/10/09 21:24:00,116.4714,116.49,116.4529,116.4529,94676
2020/10/09 21:25:00,116.46,116.48,116.4,116.415,154291
2020/10/09 21:26:00,116.42,116.51,116.42,116.48,167714
2020/10/09 21:27:00,116.485,116.51,116.47,116.505,115445
2020/10/09 21:28:00,116.5068,116.58,116.5038,116.5465,215612
2020/10/09 21:29:00,116.55,116.58,116.52,116.57,163596
2020/10/09 21:30:00,116.5671,116.59,116.45,116.4625,201600
2020/10/09 21:31:00,116.4608,116.5,116.45,116.4699,119423
2020/10/09 21:32:00,116.47,116.51,116.45,116.455,108915
2020/10/09 21:33:00,116.455,116.48,116.37,116.42,211367
2020/10/09 21:34:00,116.425,116.44,116.38,116.385,118397
2020/10/09 21:35:00,116.39,116.4278,116.35,116.385,133212
2020/10/09 21:36:00,116.3854,116.44,116.385,116.43,111766
2020/10/09 21:37:00,116.435,116.45,116.4,116.435,82315
2020/10/09 21:38:00,116.433,116.47,116.4301,116.4501,117849
2020/10/09 21:39:00,116.46,116.48,116.41,116.465,125409
2020/10/09 21:40:00,116.4634,116.54,116.46,116.48,177415
2020/10/09 21:41:00,116.4893,116.56,116.48,116.555,174355
2020/10/09 21:42:00,116.555,116.61,116.525,116.5868,242862
2020/10/09 21:43:00,116.58,116.62,116.565,116.615,205128
2020/10/09 21:44:00,116.6144,116.615,116.55,116.5781,174422
2020/10/09 21:45:00,116.575,116.576,116.48,116.535,223638
2020/10/09 21:46:00,116.53,116.61,116.53,116.595,226425
2020/10/09 21:47:00,116.5955,116.5999,116.54,116.58,174883
2020/10/09 21:48:00,116.585,116.5893,116.53,116.565,140594
2020/10/09 21:49:00,116.5634,116.58,116.4901,116.51,207957
2020/10/09 21:50:00,116.51,116.67,116.5,116.6111,451867
2020/10/09 21:51:00,116.615,116.63,116.55,116.58,227087
2020/10/09 21:52:00,116.585,116.63,116.57,116.61,148222
2020/10/09 21:53:00,116.615,116.67,116.58,116.66,224112
2020/10/09 21:54:00,116.665,116.74,116.62,116.71,460154
2020/10/09 21:55:00,116.71,116.8,116.675,116.7916,380121
2020/10/09 21:56:00,116.795,116.88,116.79,116.875,567413
2020/10/09 21:57:00,116.8708,116.94,116.85,116.925,531538
2020/10/09 21:58:00,116.9208,116.97,116.9,116.955,676192
2020/10/09 21:59:00,116.955,117,116.92,116.98,1000658
2020/10/09 22:00:00,116.97,117,116.92,116.99,559874
2020/10/09 22:01:00,116.98,117.08,116.98,117.08,52593
2020/10/09 22:02:00,117.0798,117.08,116.97,116.97,413795
2020/10/09 22:03:00,116.97,117.07,116.97,117.04,921401
2020/10/09 22:04:00,117.04,117.05,116.95,117,28195
2020/10/09 22:05:00,117,117.02,116.98,117,6867
2020/10/09 22:06:00,116.99,117,116.96,116.97,16720
2020/10/09 22:07:00,116.9998,116.9998,116.97,116.98,5085
2020/10/09 22:08:00,116.98,116.99,116.95,116.96,10530
2020/10/09 22:09:00,116.96,116.97,116.95,116.95,4748
2020/10/09 22:10:00,116.96,116.98,116.9583,116.97,22723
2020/10/09 22:11:00,116.98,116.99,116.97,116.99,49862
2020/10/09 22:12:00,117,117.06,116.98,117.06,14855
2020/10/09 22:13:00,117.06,117.07,117.02,117.02,5457
2020/10/09 22:14:00,117.02,117.15,117.02,117.11,16304
2020/10/09 22:15:00,117.15,117.2,117.11,117.2,13199
2020/10/09 22:16:00,117.2,117.23,117.18,117.2202,13617
2020/10/09 22:17:00,117.22,117.27,117.22,117.25,21382
2020/10/09 22:18:00,117.25,117.39,117.25,117.3698,20666
2020/10/09 22:19:00,117.31,117.36,117.3,117.36,19550
2020/10/09 22:20:00,117.38,117.39,117.31,117.34,7697
2020/10/09 22:21:00,117.34,117.35,117.3,117.35,8869
2020/10/09 22:22:00,117.34,117.37,117.32,117.37,77135
2020/10/09 22:23:00,117.369,117.38,117.33,117.35,5544
2020/10/09 22:24:00,117.3799,117.39,117.35,117.38,6209
2020/10/09 22:25:00,117.38,117.38,117.3,117.34,8600
2020/10/09 22:26:00,117.32,117.35,117.3,117.35,6523
2020/10/09 22:27:00,117.3202,117.35,117.3,117.32,5163
2020/10/09 22:28:00,117.34,117.34,117.32,117.32,3204
2020/10/09 22:29:00,117.33,117.33,117.32,117.32,4554
2020/10/09 22:30:00,117.33,117.37,117.32,117.34,9146
2020/10/09 22:31:00,117.33,117.37,117.32,117.37,5868
2020/10/09 22:32:00,117.37,117.38,117.34,117.34,4529
2020/10/09 22:33:00,117.35,117.35,117.33,117.33,6066
2020/10/09 22:34:00,117.33,117.35,117.33,117.33,7076
2020/10/09 22:35:00,117.35,117.36,117.33,117.35,5330
2020/10/09 22:36:00,117.33,117.3598,117.33,117.35,6980
2020/10/09 22:37:00,117.36,117.36,117.34,117.35,3660
2020/10/09 22:38:00,117.34,117.36,117.33,117.33,2954
2020/10/09 22:39:00,117.35,117.35,117.33,117.34,2722
2020/10/09 22:40:00,117.35,117.35,117.26,117.27,16437
